age,total_purchase,account_manager,years,num_sites,churn,state,purchase_per_year,sites_per_year,purchase_per_site
42.0,11066.8,0,7.22,8.0,1,AK,1532.7977839335178,1.10803324099723,1383.35
48.0,6495.01,1,5.57,12.0,1,VT,1166.0700179533214,2.154398563734291,541.2508333333334
45.0,8771.02,1,6.64,11.0,1,AA,1320.936746987952,1.6566265060240966,797.3654545454546
41.0,5192.38,1,4.86,11.0,1,AA,1068.3909465020577,2.2633744855967075,472.0345454545455
43.0,8601.01,0,5.65,12.0,1,AA,1522.3026548672565,2.1238938053097343,716.7508333333334
44.0,9814.22,1,5.45,12.0,1,AE,1800.7743119266054,2.2018348623853212,817.8516666666666
52.0,8563.24,0,5.29,11.0,1,WY,1618.7599243856332,2.0793950850661624,778.4763636363637
50.0,10850.78,1,5.63,9.0,1,NE,1927.3143872113678,1.5985790408525755,1205.6422222222222
52.0,11849.13,0,6.8,11.0,1,KS,1742.5191176470587,1.6176470588235294,1077.1936363636362
54.0,8207.1,0,4.26,11.0,1,DE,1926.549295774648,2.5821596244131455,746.1
45.0,11170.06,1,7.76,10.0,1,OH,1439.4407216494844,1.288659793814433,1117.0059999999999
38.0,8825.87,1,8.97,10.0,1,NC,983.9319955406912,1.1148272017837235,882.5870000000001
40.0,9922.3,1,5.07,11.0,1,MH,1957.0611439842207,2.1696252465483234,902.0272727272727
37.0,11628.1,1,6.83,10.0,1,MN,1702.5036603221083,1.4641288433382138,1162.81
43.0,6715.23,0,4.16,8.0,1,AP,1614.2379807692307,1.923076923076923,839.40375
55.0,5024.52,0,8.11,9.0,1,NH,619.5462392108509,1.1097410604192355,558.2800000000001
40.0,11185.62,0,6.26,12.0,1,NJ,1786.8402555910545,1.9169329073482428,932.1350000000001
36.0,6447.99,1,5.52,11.0,1,MH,1168.1141304347827,1.992753623188406,586.180909090909
53.0,13655.59,1,2.05,10.0,1,PW,6661.263414634147,4.878048780487806,1365.559
54.0,8207.1,0,4.26,11.0,1,DE,1926.549295774648,2.5821596244131455,746.1
37.0,14383.36,0,7.84,10.0,1,TN,1834.6122448979593,1.2755102040816326,1438.336
42.0,11066.8,0,7.22,8.0,1,AK,1532.7977839335178,1.10803324099723,1383.35
32.0,9885.12,1,6.92,9.0,1,FM,1428.485549132948,1.300578034682081,1098.3466666666668
40.0,11611.51,1,5.64,14.0,1,NJ,2058.7783687943265,2.4822695035460995,829.3935714285715
45.0,12309.39,1,4.57,11.0,1,ND,2693.5207877461703,2.4070021881838075,1119.0354545454545
45.0,11170.06,1,7.76,10.0,1,OH,1439.4407216494844,1.288659793814433,1117.0059999999999
46.0,11222.48,0,4.92,9.0,1,WV,2280.991869918699,1.829268292682927,1246.9422222222222
40.0,9922.3,1,5.07,11.0,1,MH,1957.0611439842207,2.1696252465483234,902.0272727272727
40.0,8283.32,1,5.1,13.0,1,WI,1624.1803921568628,2.5490196078431375,637.1784615384615
40.0,10041.13,0,7.61,11.0,1,AA,1319.4651773981602,1.445466491458607,912.8299999999999
52.0,8563.24,0,5.29,11.0,1,WY,1618.7599243856332,2.0793950850661624,778.4763636363637
42.0,10276.33,1,6.54,11.0,1,UT,1571.3042813455656,1.6819571865443426,934.2118181818182
38.0,11386.56,0,8.82,9.0,1,TN,1290.9931972789116,1.0204081632653061,1265.1733333333332
40.0,8283.32,1,5.1,13.0,1,WI,1624.1803921568628,2.5490196078431375,637.1784615384615
40.0,9922.3,1,5.07,11.0,1,MH,1957.0611439842207,2.1696252465483234,902.0272727272727
49.0,9714.47,0,5.7,9.0,1,NE,1704.2929824561402,1.5789473684210527,1079.3855555555556
44.0,11331.58,1,5.23,11.0,1,IA,2166.650095602294,2.1032504780114722,1030.1436363636365
38.0,12884.75,0,6.67,12.0,1,DE,1931.7466266866568,1.7991004497751124,1073.7291666666667
34.0,9228.84,1,5.29,12.0,1,AL,1744.5822306238185,2.268431001890359,769.07
43.0,6715.23,0,4.16,8.0,1,AP,1614.2379807692307,1.923076923076923,839.40375
43.0,11226.88,0,8.08,12.0,1,AP,1389.4653465346535,1.4851485148514851,935.5733333333333
48.0,10367.08,1,6.45,12.0,1,SC,1607.2992248062014,1.8604651162790697,863.9233333333333
49.0,9714.47,0,5.7,9.0,1,NE,1704.2929824561402,1.5789473684210527,1079.3855555555556
41.0,6569.87,1,4.3,11.0,1,MT,1527.8767441860466,2.558139534883721,597.2609090909091
26.0,8787.39,1,5.42,11.0,1,FL,1621.2896678966788,2.029520295202952,798.8536363636363
40.0,10041.13,0,7.61,11.0,1,AA,1319.4651773981602,1.445466491458607,912.8299999999999
37.0,8198.06,1,5.04,12.0,1,AS,1626.5992063492063,2.380952380952381,683.1716666666666
45.0,8213.41,1,7.35,11.0,1,DE,1117.4707482993197,1.4965986394557824,746.6736363636363
47.0,7396.1,0,4.11,11.0,1,OK,1799.5377128953771,2.67639902676399,672.3727272727273
45.0,9459.52,0,5.72,9.0,1,LA,1653.7622377622379,1.5734265734265735,1051.0577777777778
37.0,8736.06,1,5.51,12.0,1,CA,1585.491833030853,2.177858439201452,728.005
55.0,11158.5,1,4.86,10.0,1,MI,2295.9876543209875,2.05761316872428,1115.85
41.0,14429.41,1,5.51,11.0,1,IA,2618.7676950998184,1.9963702359346642,1311.7645454545454
45.0,8988.67,1,4.84,11.0,1,AZ,1857.163223140496,2.272727272727273,817.1518181818182
55.0,11158.5,1,4.86,10.0,1,MI,2295.9876543209875,2.05761316872428,1115.85
55.0,8772.0,1,6.43,10.0,1,AR,1364.2301710730949,1.5552099533437014,877.2
50.0,14398.89,1,5.54,12.0,1,WA,2599.07761732852,2.1660649819494586,1199.9075
38.0,11758.69,0,6.97,11.0,1,AE,1687.0430416068868,1.5781922525107606,1068.9718181818182
38.0,11386.56,0,8.82,9.0,1,TN,1290.9931972789116,1.0204081632653061,1265.1733333333332
34.0,12983.26,1,6.53,13.0,1,MI,1988.2480857580397,1.9908116385911179,998.7123076923077
34.0,9228.84,1,5.29,12.0,1,AL,1744.5822306238185,2.268431001890359,769.07
34.0,9228.84,1,5.29,12.0,1,AL,1744.5822306238185,2.268431001890359,769.07
